actors,boxoffice,directors,time,title,type
,,"古典,刘宇均,胡凯莉,马昕墨,李豪","2016,06",空姐大战猛鬼,"喜剧,恐怖"
,,"潘长江,苑琼丹,尹国华,曲隽希","2016,09,04",毛驴县令之一奶同胞,喜剧
柴浩伟,,杨鉴,"2016,01,30",网络惊魂,"悬疑,恐怖"
,,"潘长江,苑琼丹,贺睿,标马,兰昊宇","2016,08,28",毛驴县令之宛如格格,喜剧
"马科·莱特,麦肯·施密特,克里斯蒂安·乌克斯库拉,卡斯帕·威尔伯格",,埃尔莫·纽加农,"2016,03,11",一九四四,"剧情,历史,战争"
"唐嫣,袁姗姗,朱茵,叶童",,陈双印,"2016,05",一墙之隔,"剧情,悬疑,犯罪"
"张轩祎,张若昀,邓伦,张雪迎",,柯翰辰,"2016,03,16",十五年等待候鸟,"剧情,爱情"
"宇文秋实,张一山,吕小品,徐岑子",,傅子恩,"2016,07,30",站住！别跑！,"剧情,喜剧,动作,悬疑,犯罪"
"张冰倩,宋涵宇",,杨涛睿,"2016,06,17",欲望画室,
"雅克·朗西埃,米歇尔·福柯,吉尔 德勒兹",,汪民安,"2016,07,17",米歇尔·福柯,纪录片
"陈姗姗,马子晶,赵芙丽",EC01EC01万,纪明,"2016,06,17",山花烂漫时,"剧情,家庭"
"张洪艺,易扬,岳辛,胡俊铭",,安妮,"2016,06,25",黄金十二宫,"爱情,科幻,奇幻"
,,郑曦,"2016,06,11",空中尸变,"喜剧,惊悚,奇幻"
,,"郑家彬,王欣如","2016,05,20",恐女大作战,
"杨轶,戴卓凝",,张楠,2016,梦行者,剧情
"游千惠,陈泇文,向皓,李思阳",,徐飞,"2016,03,26",深宫遗梦,古装
,,刘育同,"2016,11,18",好好谈恋爱2,"爱情,喜剧,剧情"
,,"王菲,窦靖童,张亚东","2016,12,30",王菲：幻乐一场,音乐
,,"刘羽琦,张帅,姜晓冲,王泇淇,陶佳","2016,07,13",十夜谈之异悚,"悬疑,惊悚"
,,王筱沫,"2016,01,14",山城 爱,"纪录片,爱情,家庭"
"袁福福,杨一凡",,卢哲颢,"2016,02,19",虐杀12小时,"悬疑,惊悚"
黄百鸣,,"林珍钊,黄百鸣","2016,09,15",花田喜事3,喜剧
,,,"2016,05,17",电拘惊魂,"悬疑,惊悚,恐怖"
,,雷牧,"2016,05,24",超时空谋杀,"剧情,科幻,悬疑"
,,"张超,王一,何苗","2016,02,06",Igirl养成手册,"喜剧,爱情,科幻"
"张晓旭,曾俊雄,叶思浵",,钱路劼,"2016,06,20",致命诱惑,悬疑
"文咏珊,许志安,林家栋,刘浩龙",215万,邱礼涛,"2016,10,21",凶手还未睡,"惊悚,悬疑,犯罪"
"杜志国,郑卫莉,张哲人,于又川",19万,王俊潾,"2016,06,17",老警,"惊悚,悬疑"
"华子,黄薇,田小洁,董慧",2万,陈逸恒,"2016,10,18",太阳河,剧情
,,王雅婷,"2016,05,10",激情海滩,"喜剧,爱情"
,,张维伊,"2016,05,27",人质2016,喜剧
,,"陈鲁豫,乐嘉,王刚,靳魏坤,陈抒泽","2016,07,08",我是演说家 第三季,脱口秀
"计春华,王志刚,冯静",,王志刚,"2016,01,30",谢天谢地你来了,"喜剧,动作,武侠,古装"
,,叶思浵,"2016,05,02",你行你上,
"荆民强,石昊正,廖望,刘佳兰",,王子,"2016,11,11",兄弟之北漂歌手,"剧情,动作,爱情"
,,"周孝安,王艺诺,阿丽亚","2016,01,01",爱的代驾,"剧情,喜剧,爱情"
"胡明,石林",5万,常晓阳,"2016,05,20",水滴之梦,剧情
"刘佩琦,徐爽,胡宗元,姚阔",,刘小宁,"2016,06,29",刻在石磨上的勋章,"剧情,历史"
"涂世旻,陈乔希,王小山,范俊涵",,闫飞,"2016,08,12",吸血鬼侦探,"剧情,动作,悬疑"
,,王湛,2016,溟河旅店,"悬疑,短片"
,,陈宇舟,"2016,04,01",101次奔跑,"剧情,喜剧,爱情,短片,运动"
,,"宋唯,向皓,邢城,庄森","2016,12,22",全力青春,剧情
,,"郑沛琳,李天佑,王硕,曲吉","2016,09,30",致命潜能,"爱情,悬疑,惊悚"
"衣云鹤,颜敬杰,冯粒",,陈厦,"2016,05,27",乒乓侠,喜剧
,,,"2016,06,28",买龙拍凶,"喜剧,动作,黑色电影"
,,,"2016,11,23",女主播事件,剧情
,,,"2016,03,15",蝴蝶树,"剧情,短片"
,,霍杰·希罗瑞,"2016,06,18",救我一命的女孩,纪录片
,,,"2016,05,27",碟片风云,"剧情,犯罪"
,,,"2016,07,15",降魔成道,
,,刘砚,2016,去你的撒哈拉,"纪录片,冒险"
,,,"2016,01,27",身边的恶魔之绝不放过你,"犯罪,普通话,网络大电影"
,,,2016,超能赌霸,魔幻
,,刘倩妤,"2016,03",混世高校,"喜剧,动作"
"曾伏虎,舒广袖",,曾伏虎,"2016,08",追捕4,"动作,短片,武侠,古装"
,,,"2016,08",恋物者,"剧情,惊悚"
林乐乐,,江耀鑫,2016,来自月亮的你,"喜剧,爱情,科幻"
,,,2016,耂,纪录片
李雨阳,,姚雨鑫,"2016,04,01",护士也疯狂,"喜剧,情色"
"陶冰蓝,陈荣达,肖杨博涵",,"潘礼平,莫志颖","2016,08,20",小戏骨：白毛女,"剧情,音乐,家庭"
,,姜星呈,"2016,08,01",超能疯人院,"喜剧,科幻"
"恩里克·阿尔切,胡安霍·普伊科维,玛尔塔·贝伦格尔,维姬·皮娜",,贝伦·马西亚斯,"2016,04,19",家庭游戏,"剧情,喜剧"
"李灿森,刘羽琦,于霖,戴鑫龙",,徐家辉,"2016,07,19",鬼瞳警探,"悬疑,犯罪"
,,"刘威州,范家其","2016,01,01",怨念旅馆2怨灵再现,"喜剧,爱情,惊悚"
"克里斯托弗·琼勒,安妮·达尔·托普,艾丽·哈尔博,乔纳斯·霍夫·奥夫特布洛",,罗阿尔·乌索格,2016,海浪,"剧情,动作,惊悚"
,,阿健,"2016,04,15",学妹快跑,"惊悚,恐怖"
,,,"2016,04,12",大话英雄·联盟,"剧情,科幻"
"李贤宰,姚星彤,任言恺,苑琼丹",9万,卫捷,"2016,07,15",假装看不见之电影大师,"喜剧,爱情"
"霍青,赵希,郑佳绮,王玺涵",,张宏伟,2016,红小鬼齐步走,剧情
"孙坚,白冰,常远,潘霜霜",88万,侯亮,"2016,05,13",谎言大爆炸,"喜剧,悬疑"
,,,"2016,02,04",驱魔人前传2,
,,黎涛,"2016,06,14",古月承华,"古装,戏曲"
"马驰,沈璐,王婷,秦汉擂",,皇甫福俊,"2016,09,23",不二土夫子,"悬疑,剧情"
,,厉蔺菲,"2016,02,15",左魔传,"剧情,奇幻,古装"
"彭禺厶,朱佳希,高成龙,赵芮菡",,袁敏,"2016,04,21",变态人妖侠,"惊悚,奇幻"
马里山,,王特,"2016,09,08",软硬天师,"喜剧,古装"
,,,"2016,02,29",仙女归来,奇幻
,,,"2016,05,12",兔女狼之囚欲惊魂,"剧情,动作,惊悚,犯罪"
,,塔林夫,"2016,09,20",玩命大主播,"爱情,悬疑"
,,,"2016,03,03",古墓凶铃,
,,,"2016,07,26",科恩眼里的中国,纪录片
"丁野,张植绿,陈楚月",,田少波,"2016,07,30",寻侠英雄传之离家,喜剧
"李岷城,吕红旭,潘春春,史元庭",,李云鹏,"2016,05,26",撕名牌杀戮事件,"剧情,悬疑,惊悚,恐怖,犯罪,黑色电影"
,,张为平,"2016,01",霎那红尘,剧情
,,陈梦希,2016,少女管家,"犯罪,剧情,爱情,喜剧"
,,,"2016,07",神话干掉笑话,剧情
,,郑冀峰,2016,侦探老婆和卧底闺蜜,剧情
仓亚琦,,唐棣,2016,章鱼,"爱情,短片"
,,沙漠,2016,坡起,"剧情,动作"
,,于云生,2016,东北野兽,"剧情,喜剧,犯罪"
"阎维文,郑晓宁,亮子",,"阎维文,高峰",2016,风雨日昇昌,剧情
"杨皓宇,李子雄,刘冠霖,刘冠麟",,王勇,2016,龙门劫案,
"万弘杰,岳辛,侯晴子梓,崔楠",,郭晋波,"2016,12",横头道,"剧情,悬疑,短片,犯罪"
Han Yu Song,,"Tao Rui Yang,杨涛睿","2016,02",双重束缚,惊悚
,,"范艳,容尔甲",2016,毒爱,剧情
,,"王泽宗,康嘉泽","2016,12,21",常夜灯,奇幻
"瓜尔佳泽,田甜,赵奕欢,钟黎黎",,宋媚,"2016,06,28",聊宅之超能姐姐大作战,"科幻,剧情"
,,"方贻萱,蒋林静","2016,04,19",母爱如山,剧情
,,何仲海,"2016,05,06",鬼宅冤灵,恐怖
,,,"2016,07,28",超能外星女友,
,,刘浩闻,"2016,03,04",少庄主追爱记,"喜剧,爱情"
,,,"2016,05,13",刀痕·刀锋,"剧情,动作,悬疑,短片,武侠"
,,,"2016,08,01",姐妹2016,
,,"舒遥,陈志伟","2016,03,21",暗黑地界,短片
,,苏世斌,"2016,02,01",拉条子,
,,孙建江,"2016,03,18",女贼的诱惑,
,,陈倩,"2016,02,04",安全出口,
,,"胡凯莉,杨开心","2016,07,07",猎魔女战士,动作
"叶良辰,谢昀杉,郑馨在",,覃翘,"2016,06,07",不良女主播,"剧情,喜剧,爱情"
,,,"2016,09,28",杨杨,"纪录片,短片"
,,,"2016,08,09",疯狂IP,"喜剧,悬疑"
,,杨扬,"2016,05,23",大叔，别潜00后,"剧情,喜剧,黑色电影"
,,张皓森,"2016,09,20",荒野迷情,"剧情,爱情,悬疑,惊悚"
"丁野,张植绿,陈楚月",,田少波,"2016,08,06",寻侠英雄传之护花,剧情
,,,"2016,05,09",艾泽拉斯的人们,纪录片
,,,"2016,04,21",谋皮,惊悚
,,,"2016,07,16",川流,纪录片
王超北,,周侯衡,"2016,03,21",十年惊蛰,短片
"姜文杰,秦沛,骆达华,李蔓依",19万,肖旭琳,"2016,04,22",我的1000万,"剧情,悬疑"
,,"赵毅劼,刘洋","2016,03,08",骗术大师,惊悚
,,"郑浩南,邵帅,贾博雅","2016,05,28",鬼谷传人之天煞孤星,奇幻
,,,"2016,12,06",女校也疯狂,"喜剧,爱情,奇幻"
,,宁泽涛,"2016,11,07",转折点——宁泽涛,纪录片
"黄一飞,董含露,夏嘉伟,博弘",23万,康与江,"2016,09,23",凤凰谷,"喜剧,爱情"
,,"鞠婧祎,朴载相,黄婷婷,李艺彤,许佳琪","2016,07,30",“比翼齐飞”SNH48第三届偶像年度人气总决选演唱会,"纪录片,歌舞"
,,,"2016,09,13",极品伪娘,
,,"叶思浵,王文","2016,02,19",套套侠,"剧情,喜剧"
,,,"2016,08,08",叶落沐扇,"奇幻,古装,剧情"
,,,"2016,02,06",记忆中的未来之盲区,剧情
"基特·哈灵顿,彼得·弗斯,詹妮弗·艾莉,塔彭丝·米德尔顿",,贝瑞特·奈鲁利,"2016,12",军情五处,"剧情,动作"
,,宫睿,"2016,04,15",租房惊魂之血墙,"惊悚,恐怖"
,,于喆,"2016,06,14",我的男友不是人,"爱情,科幻"
"侯天悦,荣梓希,杨彤,史元庭",32万,李小军,"2016,05,06",男神抱抱,"喜剧,爱情,剧情"
,,陈汗,"2016,01,14",淘女郎之青春对决,"剧情,爱情"
"皮特·泼拉格伯格,索伦·莫灵,托玛斯·博·拉森,雅丽·乔维尔",,克里斯蒂娜·罗森达尔,"2016,04",理想主义者,惊悚
"冯瑞睿,程妮,叶逢春,胡潇灵",,徐立,"2016,08,30",宅男侦探之解救女主播,"悬疑,惊悚,犯罪"
,,,2016,功夫2016,"动作,喜剧,爱情"
"张雅玫,董博睿,颜玮良,王程",30万,石英杰,"2016,12,23",有迹可循,"爱情,悬疑,犯罪"
,,"刘亚津,任玉翔","2016,08,11",津门侠盗团,"喜剧,冒险"
"朱佳希,高成龙",,徐赫屾,"2016,03,07",愤怒的校花之高校惊魂,"动作,悬疑,犯罪,黑色电影"
,,"南笙,江奇霖,李健仁,王以纶,姜萌轩","2016,08,25",仙侠学院,剧情
,,"李咨墨,标马,黑戈","2016,12,13",这里没有硝烟,"剧情,犯罪"
,,,"2016,09,14",大话青楼,"喜剧,动作,古装"
,,"张也,裴筝筝,马赛","2016,10,05",诡案组之魔影杀手,悬疑
,,钟文豪,"2016,03,31",亡徒之蛊惑人心,"悬疑,犯罪,黑色电影"
,,马诺,"2016,02,19",火星归来,"剧情,科幻"
,,,2016,我在拉萨遇见你,剧情
,,张暖雅,"2016,12,21",泰惊魂之无骨按摩师,"惊悚,恐怖"
王博,,代艺霖,"2016,01,04",魔面怪杰,"剧情,奇幻"
,,,"2016,06,21",邓师傅和他的传统川菜,纪录片
,,,"2016,02,11",盲之道,纪录片
"王智,姜至奂,潘霜霜,陈国坤",,刘俊辉,"2016,07",梦寻巴厘岛,"喜剧,动作,爱情,奇幻,冒险"
"武艺,王啸坤",,朴成镇,"2016,08,26",危情密友,"爱情,悬疑,惊悚"
,,"廖鹏飞,张琛","2016,07,15",恶魔校花,"剧情,喜剧,爱情,悬疑"
,,"彤阳,闫薇儿,张天野","2016,12,25",终极直播2秘境,"剧情,悬疑"
,,,"2016,03,12",亡牌女主播,"悬疑,惊悚"
左一阳,,左一阳,"2016,02,23",终极父女,"喜剧,动作,家庭"
,,尹君正,"2016,11,28",护花密探,"剧情,喜剧"
"屈浩明,朱铁和,朱汇林,刘杰",,翟振华,"2016,11,11",男人就是累,"剧情,喜剧,爱情"
,,,"2016,07,20",心的归途,爱情
,,"温兆伦,袁近辉,杨爽","2016,08,27",主播36式,"喜剧,爱情"
,,,"2016,01,07",喀喇昆仑深处的Gondogoro LA,纪录片
,,,2016,格格餐厅,剧情
"黎明,耿乐,韩彩英,祝延平",392万,林大雄,"2016,04,01",不速之客,"悬疑,犯罪"
"苏子芜,苏俣,朱蓉蓉,苏倩云",145万,范文彬,"2016,06,01",动植物大战,动画
,,"郭德纲,于谦,岳云鹏,孙越,阎鹤祥","2016,02,01",德云社乙未年封箱庆典2016,曲艺
"李抒航,程媛媛,孔维,詹俊林",525万,蒋国权,"2016,02,25",诡娃,"惊悚,恐怖"
"冯小刚,余文乐",,"冯小刚,沈严","2016,07,26",手机芯战,短片
"孙楠,石班瑜,买宝瑶",115万,"常光希,彭飞","2016,02,19",青蛙王国之冰冻大冒险,"喜剧,冒险,动画"
"袁新,赵希瑞",,朱江,"2016,10,18",暮夜传说,"爱情,科幻,悬疑,奇幻"
"徐洁儿,陈欢,郭子溪,杨珑",551万,麦子,"2016,06,03",死亡游戏,"恐怖,惊悚,悬疑"
"郜耀平,张志宏,姚安濂,李琳",74万,卫晓茼,"2016,07,01",党的女儿尹灵芝,"剧情,历史,战争"
,,贺睿,"2016,06,27",极速营救,"剧情,动作,悬疑,短片"
"孙看,孙洪涛,刘忠元,梅俪儿",168万,朱丹,"2016,06,23",南口1937,"剧情,战争"
,,付春剑,"2016,08,01",嘘，小心身后有鬼,"悬疑,惊悚"
"刘青,周浩东,苏婷",114万,"依平,过华","2016,02,19",致命怪谈,"惊悚,悬疑,恐怖"
"努尔比娅,李大鹏,赵汉军,努尔比耶",,陈亚洲,"2016,01,22",钢板咏叹调,"剧情,喜剧"
,,"薛江涛,崔煜林,刘剑伟","2016,09,13",八卦拳之武林争霸,"剧情,动作"
"龙政璇,刘前程",,褚会林,"2016,08,23",禁爱,爱情
李昕芮,,田键,"2016,01,21",移魂俱乐部,"悬疑,惊悚"
"李嘉明,倪慕斯,周浩晖,傅逸聪",,周浩晖,"2016,11,17",骇故事之禁锢之屋,"剧情,悬疑"
,,,"2016,05,06",爆笑赵国,喜剧
,,杨可,"2016,03,09",催眠医生,"爱情,悬疑"
,,"崔彬斌,林泽铭,彭波","2016,12,26",初入江湖,喜剧
,,,"2016,05,25",你在哪,
余来,,余来,"2016,12,25",失梦症,"剧情,科幻,悬疑"
,,,"2016,05,03",夜色惊魂,"悬疑,惊悚,情色"
,,"邓琳,黄思涵,陈希郡","2016,03,25",恋曲之无爱不欢,爱情
,,,"2016,12,01",音乐公路之旅,
,,"王宇泽,王曼妮","2016,05,17",今夜不设房,爱情
"杨晓彤,何仲海",,何仲海,"2016,09,28",新傻儿司令,喜剧
,,朗·霍华德,2016,前任女孩,惊悚
,,"范玮,岳辛","2016,01,25",夏雪薇安之念念不忘,"剧情,爱情,短片"
,,,"2016,01,18",遇见神仙的奇幻基夜,"剧情,悬疑,同性,奇幻,黑色电影"
"叶芳,江敏,孙科",30万,"陈穗华,康新春","2016,08,19",吉祥宝宝之我是食神,"动画,喜剧,冒险"
,,"赵毅新,王志鹏,任学海,骆应钧,杨蕊嘉","2016,12,23",废柴王爷,奇幻
"张稷轩,赵圆圆,陈昊明,史磊",3万,柯威,"2016,04,08",小角色,剧情
,,,"2016,10,30",安布罗希亚,剧情
,,,"2016,12,09",痞子校草2,动作
,,,"2016,06",我的希望在路上,纪录片
"张博宇,孙海英,杨舒婷,吴佳怡",5万,李宝生,"2016,01,29",非同小可,剧情
,,,"2016,06,29",唐山风云,"喜剧,犯罪"
"江奇霖,海铃,刘頔,刘思博",,戴希帆,"2016,05,20",太子妃番外篇之王者归来,"喜剧,爱情,短片,奇幻,古装"
陈冠良,,郝昭赫,"2016,04,01",宠灵实验室之狸奴艾莉,"爱情,科幻"
,,吴叶润,"2016,12,09",有性无别,"纪录片,短片,爱情"
,,"吴旭东,李夏佩,何佳怡","2016,12,30",聊斋志异之美人首,"喜剧,恐怖,情色"
,,薛泽源,2016,天下无坑,"剧情,喜剧,动作"
,,"唐龙,张东,洪天明,程也晴,陆昱霖",2016,逃杀2020,"动作,科幻"
陈丽玲,,安然,"2016,08,05",闺蜜之夏,剧情
,,林博,"2016,04,24",一页之间,"剧情,科幻,悬疑,短片"
,,"王浩男,薛小冉,李洋","2016,11,22",嗜血将军,"动作,悬疑,惊悚,恐怖,奇幻"
"郑昊,张墨锡,王佳琦",97万,"谢云鹏,杜昌博","2016,12,01",爱你的人,"剧情,爱情,悬疑"
,,,"2016,03,12",明日航班,"剧情,爱情,短片"
,,,"2016,02,16",走光的青春,
"李心然,李槐龙,李东赫,陈希",1万,罗英,"2016,09,18",将离草,"战争,爱情"
,,安娜·Q·尼尔松,"2016,01,06",天灯,"剧情,爱情,惊悚,短片"
,,"张宝龙,袁帅","2016,01,13",陪你勇敢,
张琦,,孙晓明,"2016,01,15",你别吓唬我2之阴灵双子,"剧情,动作,悬疑,惊悚,恐怖,奇幻,冒险"
,,"胡杨,骆达华,黄一山,胡蝶","2016,03,03",大肉票,"喜剧,惊悚"
"许伟帆,谷悦宁",,张侃文,"2016,09,02",双生记之误入总裁身,"爱情,喜剧,魔幻"
,,罗云琦,"2016,12,12",女神送上门,剧情
,,,"2016,06,08",贤二前传第2集-战争与和平,"剧情,动画,短片,家庭"
厉槟源,,雎安奇,"2016,07,29",钻的人,剧情
,,梁子,"2016,07,15",泰嗨啦,
"孙小敏,博尔吉特,付柔美琦",,沈千依,"2016,07,14",时空转校生,"喜剧,奇幻"
"矢神久美,塔林夫,冯凯韵,沈韵菲",,何泰然,"2016,08,23",囧日之东京大冒险,"喜剧,爱情,冒险"
,,,"2016,05,05",雪狼拳王,"喜剧,动作"
,,,"2016,01,15",扯淡动物,"纪录片,短片,音乐"
,,"王修泽,石峯","2016,01,20",爱夜蒲之备胎上位,"爱情,情色"
"张钧甯,蓝正龙",,罗景壬,"2016,07,02",丈夫的秘密简讯,"剧情,短片,家庭"
"张建海,杨丰宇,初俊辰",,杨丰宇,"2016,06,16",西游番外篇笨妖怪,"喜剧,科幻,古装"
"安羽熙,李晶,赵子娟,吴琴",,陈剑,"2016,01,03",艳遇也疯狂,"爱情,家庭"
,,曾梦雪,"2016,01,29",瓜娃子：吓死宝宝鸟,"剧情,喜剧"
"岳红,岳以恩,白晶,雷婷",,孙召民,"2016,03,18",社区主任,剧情
"白波,黄科源,吴琼,吕晓禾",44万,郭峰,"2016,03,25",回乡逗儿,喜剧
"刘芮麟,吴优,叶京,柳明明",,叶京,"2016,05",记得少年那首歌,剧情
,,"贾征宇,芦鑫","2016,08,01",逆天侠盗团：百盗之局,"剧情,动作"
王一,,麒麟,"2016,12,24",降魔师之血僵尸,"动作,恐怖,奇幻"
"万茜,周一围,王自健,金士杰",1566万,饶晓志,"2016,12,30",你好，疯子！,"剧情,喜剧,悬疑"
"范冰冰,郭涛,大鹏,张嘉译",4.83亿,冯小刚,"2016,11,18",我不是潘金莲,"剧情,喜剧"
"杰西·艾森伯格,马克·鲁法洛,伍迪·哈里森,戴夫·弗兰科",6.38亿,朱浩伟,"2016,06,24",惊天魔盗团2,"喜剧,动作,惊悚"
"詹姆斯·麦卡沃伊,迈克尔·法斯宾德,詹妮弗·劳伦斯,奥斯卡·伊萨克",8.01亿,布莱恩·辛格,"2016,06,03",X战警：天启,"动作,科幻,奇幻"
"任素汐,大力,刘帅良",1.73亿,"周申,刘露","2016,10,28",驴得水,"剧情,喜剧"
"甄子丹,张晋,熊黛林,谭耀文",7.69亿,叶伟信,"2016,03,04",叶问3,"动作,历史,传记"
"田中真弓,大谷育江,冈村明美,山路和弘",1.07亿,宮元宏彰,"2016,11,11",航海王之黄金城,"动画,动作,冒险"
"吴亦凡,刘亦菲,金世佳,李沁",3.36亿,周拓如,"2016,07,08",致青春·原来你还在这里,"剧情,爱情"
"肖央,闫妮,小沈阳",6.58亿,"宋晓飞,董旭","2016,12,30",情圣,"喜剧,爱情"
"金妮弗·古德温,杰森·贝特曼,伊德瑞斯·艾尔巴",15.28亿,"拜伦·霍华德,瑞奇·摩尔","2016,03,04",疯狂动物城,"动画,动作,冒险"
"范冰冰,吴亦凡,陈学冬,陈伟霆",3.83亿,郭敬明,"2016,09,30",爵迹,"奇幻,动作,冒险"
"季冠霖,苏尚卿,许魏洲",5.64亿,"梁旋,张春","2016,07,08",大鱼海棠,"剧情,动画,奇幻"
苏拉文雅,,李奇龙,2016,超级武神之龙行天下,"悬疑,犯罪"
,,胡凯莉,"2016,05,24",非正常女友,
,,萨日娜,"2016,04",不要搞奇奇怪怪的建筑,"剧情,喜剧"
,,,"2016,10",It is my fault,"动画,短片"
,,,2016,疯狂小镇,"剧情,喜剧,动作,爱情"
,,,2016,围棋少女,"爱情,历史,战争"
"郭涛,陆钧彦",,郭坚,2016,权少的贴身翻译官,"爱情,剧情"
"韩锐,唐豆豆,于惠侨",,蔡明,"2016,05",疯狂大宝剑,"喜剧,黑色电影"
,,郭熙志,2016,工厂青年,纪录片
罗忠国,,李宗明,2016,觅谜,
"曾漪莲,张恩宁",,郑鹏飞,2016,租个男朋友,爱情
,,,"2016,10",错位：亚洲跨性别者,纪录片
,,"阳蕾,吴骏超,林忱",2016,宫藏挚爱,"古装,剧情"
,,,2016,心火重燃,剧情
,,,2016,封灵记,"喜剧,悬疑"
,,,2016,Destiny,剧情
,,熊仔侠,2016,拐人,"悬疑,纪录片,短片,犯罪"
"陈妍希,高圣远,陈晓",,"李孟熙,郑芬芬",2016,早安巴黎,"喜剧,爱情"
,,"赵思,王萌",2016,风月道人斗魔女,"奇幻,剧情"
"阎维文,王海涛,王宏伟",,"侯克明,王莹",2016,长征,舞台艺术
"徐开骋,熊欣,高泰宇,王东",,徐展雄,"2016,08,03",暗影特工局,"动作,科幻,犯罪"
"埃迪·雷德梅恩,杰米·坎贝尔·鲍尔,约翰·赫特,奥莉薇娅·柯尔曼",1793万,大卫·斯特登,"2016,02,20",托马斯和朋友们：多多岛之迷失宝藏,"动画,家庭"
,,周馨,"2016,05",超级神仙石,"剧情,喜剧,爱情,奇幻"
"葛铮,裘斯,陈意涵",,朱滢心,"2016,12,23",灵魂纸扎店,"爱情,悬疑,惊悚"
"傅筱,夏美酱,顾权,孙瑜",,吕磊,2016,魔女乌龙院,奇幻
"唐禹哲,刘璇,杜海涛,吴昕",3万,谢毅航,"2016,09,08",看见我和你,"动作,爱情"
"杨紫琼,刘宪华,黄经汉,阿登·杨",241万,金镇雅,"2016,08,26",花样厨神,"喜剧,家庭,剧情"
"施野,苏越越,丁丁",162万,"肖智慧,陈凌超","2016,07,22",少年师爷之大禹宝藏,"动画,喜剧,冒险"
"邓超,张雨绮,罗志祥",33.86亿,"周星驰,林子聪","2016,02,08",美人鱼,"喜剧,爱情,科幻"
"本·阿弗莱克,亨利·卡维尔,艾米·亚当斯,杰西·艾森伯格",6.18亿,扎克·施奈德,"2016,03,25",蝙蝠侠大战超人：正义黎明,"动作,科幻,奇幻"
"韩在石,句兆杰,王奎荣",56万,"郑淑兰,阿兰","2016,06,17",海洋之恋,"科幻,爱情,奇幻"
"本尼迪克特·康伯巴奇,切瓦特·埃加福特,瑞秋·麦克亚当斯,本尼迪特·王",7.50亿,斯科特·德瑞克森,"2016,11,04",奇异博士,"动作,冒险,奇幻"
"上白石萌音,佟心竹,神木隆之介,皇贞季",5.76亿,新海诚,"2016,12,02",你的名字。,"爱情,动画,奇幻"
"高山南,天海祐希,林原惠美,山崎和佳奈",3104万,静野孔文,"2016,11,25",名侦探柯南：纯黑的恶梦,"动画,悬疑"
"克里斯·埃文斯,小罗伯特·唐尼,斯嘉丽·约翰逊",12.44亿,"安东尼·罗素,乔·罗素","2016,05,06",美国队长3,"动作,冒险,科幻"
"张震,任亚明,高增志,商宏",21万,鲁艺,"2016,10,14",四渡赤水,"剧情,动画,战争"
,,"陈佳莹,陈观慧,陈问言,陈韫凌,成珏","2016,11,05",SNH48第二届风尚大赏,"纪录片,音乐,真人秀"
"饶威,高宇,高晓攀,姜星呈",,邓健文,2016,我的初恋在花季,爱情
"莱昂纳多·迪卡普里奥,Tim Sitarz,汤姆·哈迪,多姆纳尔·格里森",3.77亿,亚利桑德罗·冈萨雷斯·伊纳里图,"2016,03,18",荒野猎人,"冒险,剧情,惊悚"
"康亦涵,章绍伟,孙小孟,周攀",,赵侃,"2016,12,24",我的大佬是女王,"剧情,喜剧,爱情"
"周冬雨,马思纯,李程彬,李萍",1.67亿,曾国祥,"2016,09,14",七月与安生,"剧情,爱情"
