actors,boxoffice,directors,time,title,type
,,蓝飞洋,"2015,01,19",我的征途是星辰大海,
,,,"2015,11,19",大路朝天,纪录片
,,山下智博,"2015,08,14",日本屌丝外传：打倒老板,"剧情,科幻"
,,"曲艺,王蕊",2015,附近的人,"剧情,悬疑,惊悚,短片"
吕宇,,崔炎龙,"2015,12,02",德州迷情,"悬疑,惊悚"
"Bolin Tan,彭禺厶,陈婧,朱佳希",,焦洋,"2015,04,28",校园疯骚史之舞动青春,"剧情,爱情"
李红陶,,秦教授,2015,僵尸归来,
,,,"2015,11,05",道士觉醒,喜剧
"高山南,山崎和佳奈,小山力也,山口胜平",8162万,静野孔文,"2015,10,23",名侦探柯南：业火的向日葵,"动画,悬疑,冒险"
,,"罗光敏,汪洋,梁鑫","2015,12",佬炮之西游行,喜剧
楚镇,,朱江,"2015,09,03",美女总裁与特种兵,"动作,爱情"
,,"谢娜,何炅,汪涵,梁田,王力宏","2015,02,19",2015华人华侨春晚,歌舞
"霍尊,李鹤",,吴琴,2015,花落梦深处,爱情
,,"阎萌萌,阿杰,杨天翔,刘校妤,乔诗语","2015,12,11",狐妖小红娘剧场版：下沙,动画
,,张帆,"2015,04,08",初来诈盗,"喜剧,犯罪"
"郑中基,何超仪,许绍雄,罗仲谦",196万,孔令政,"2015,03,27",第七谎言,"悬疑,犯罪"
"贾梅尔·杜布兹,梅丽莎·德里罗,阿里耶·埃尔马莱,克利斯汀·哈克",,贾梅尔·杜布兹,"2015,08",疯狂进化人,"喜剧,动画"
"焦恩俊,连凯,韩秋池,高菲",162万,李凯,"2015,05,08",悬战,"动作,悬疑,犯罪"
,,王朝焜,"2015,09,08",转世,"纪录片,短片,奇幻"
"赵薇,黄晓明,佟大为,姜成镐",3.22亿,蒂姆·肯德尔,"2015,06,26",横冲直撞好莱坞,"喜剧,动作,冒险"
,,,2015,诗歌寻找光芒,纪录片
"胡军,刘嘉玲,韩雪",902万,"温德光,胡明钢","2015,09,03",开罗宣言,"剧情,战争,历史"
